RV_YM|DW_MSICK_CD|SEX_TP_CD|CL_CD|SIDO|JID_cnt|HID_cnt|YID_cnt|AMT_sum|TOT_USE_QTY_OR_EXEC_FQ_sum
202005|AG20|1|31|31|3|3|3|208545|225
202005|AG20|2|11|11|1|1|1|13935|15
202005|AG20|2|11|38|4|4|4|446600|502
202005|AG20|2|31|31|5|5|5|134415|135
202005|AG308|2|11|38|1|1|1|69960|60
202005|AG309|2|11|21|2|2|2|103950|105
202005|AG309|2|31|31|1|1|1|35220|30
202005|AG912|2|11|11|1|1|1|21090|15
202005|AH810|2|11|37|1|1|1|24080|16
202005|AI|2|11|38|1|1|1|159840|180
202005|AI|2|21|38|1|1|1|47580|30
202005|AI109|1|31|24|1|1|1|32820|30
202005|AI109|2|21|35|1|1|1|43560|30
202005|AI109|2|21|38|1|1|1|45270|30
202005|AI109|2|31|31|1|1|1|22176|14
202005|AI110|2|31|31|1|1|1|26700|30
202005|AI602|1|21|32|1|1|1|34980|30
202005|AI602|2|11|39|1|1|1|149184|168
202005|AI635|2|21|38|1|1|1|47580|30
202005|AI638|1|21|38|1|1|1|45270|30
202005|AI639|1|11|23|2|2|2|16739|19
202005|AI639|1|21|38|2|2|2|66396|44
202005|AI639|2|11|21|1|1|1|95040|60
202005|AI639|2|21|38|2|2|2|90540|60
202005|AI680|1|21|38|1|1|1|47580|30
202005|AJ|2|21|38|1|1|1|45270|30
202005|AJ189|2|11|11|1|1|1|16344|18
202005|AK210|2|11|26|2|2|2|31080|35
202005|AK922|2|11|31|3|3|3|4896|6
202005|AM543|2|31|34|1|1|1|19410|15
202005|AM791|1|21|38|1|1|1|45270|30
202005|AM818|2|21|31|1|1|1|93780|60
202005|AN10|1|11|24|1|1|1|53280|60
202005|AN308|2|11|23|1|1|1|46035|31
202005|AR071|2|11|25|3|3|3|55944|63
202005|AR558|2|11|11|1|1|1|1674|2
202005|AS224|2|11|37|1|1|1|13412|14
202006|AA|1|11|11|1|1|1|305|5
202006|AA|1|11|24|1|1|1|303|3
202006|AA|1|11|39|1|1|1|10430|10
202006|AA|1|21|38|1|1|1|49166|31
202006|AA|1|28|11|6|6|6|69221|75
202006|AA|1|28|25|1|1|1|20449|13
202006|AA|1|28|31|2|2|2|16596|15
202006|AA|1|28|35|1|1|1|22974|21
202006|AA|2|11|11|3|3|3|77678|52
202006|AA|2|11|26|3|3|3|1998|3
202006|AA|2|21|38|2|2|2|45270|30
202006|AA|2|28|11|3|3|3|44240|56
202006|AA|2|28|31|6|6|6|95791|73
202006|AA|2|28|38|1|1|1|10656|12
202006|AA090|1|11|21|1|1|1|17820|18
202006|AA090|1|11|36|1|1|1|19692|18
202006|AA090|2|11|22|1|1|1|33744|38
202006|AA090|2|28|22|1|1|1|37560|30
202006|AA099|1|21|31|1|1|1|66120|60
202006|AA099|2|11|31|2|2|2|30180|20
202006|AA099|2|31|38|1|1|1|44040|30
202006|AA86|2|11|32|1|1|1|264480|240
202006|AB022|2|31|25|1|1|1|12072|8
202006|AB029|1|11|37|7|7|7|6363|7
202006|AC099|1|11|21|1|1|1|50864|34
202006|AC139|1|11|11|1|1|1|8939|7
202006|AC159|1|11|39|1|1|1|1409|1
202006|AC159|1|28|11|1|1|1|38812|31
202006|AC159|1|28|25|1|1|1|40114|31
202006|AC160|1|31|38|1|1|1|131280|120
202006|AC163|1|11|22|1|1|1|54912|52
202006|AC163|2|11|36|1|1|1|74480|70
202006|AC164|2|31|31|3|3|3|80100|90
202006|AC168|2|31|31|2|2|2|26700|30
202006|AC169|1|11|11|1|1|1|5028|4
202006|AC169|1|11|31|1|1|1|6292|4
202006|AC169|1|11|36|1|1|1|30420|30
202006|AC169|1|11|37|1|1|1|43560|30
202006|AC169|1|28|31|2|2|2|59086|93
202006|AC169|2|11|31|1|1|1|1403|1
202006|AC169|2|11|37|2|2|2|22154|19
202006|AC169|2|28|31|2|2|2|5880|7
202006|AC170|1|28|31|1|1|1|27716|52
202006|AC182|2|11|11|3|3|3|15457|19
202006|AC182|2|11|38|1|1|1|10980|15
202006|AC187|1|11|31|1|1|1|13275|9
202006|AC187|2|11|11|6|6|6|36828|44
202006|AC187|2|28|34|1|1|1|281340|180
202006|AC20|2|11|11|1|1|1|28215|19
202006|AC20|2|28|31|1|1|1|28923|31
202006|AC220|1|11|11|1|1|1|3612|4
202006|AC220|1|11|31|3|3|3|67248|71
202006|AC220|1|28|31|1|1|1|40095|27
202006|AC220|2|11|11|3|3|3|107394|82
202006|AC220|2|28|31|1|1|1|46376|31
202006|AC221|2|11|35|1|1|1|37320|60
202006|AC240|2|31|22|1|1|1|45120|30
202006|AC241|2|11|21|1|1|1|132132|84
202006|AC259|1|11|11|3|3|3|32780|22
202006|AC259|2|11|21|2|2|2|12608|16
202006|AC259|2|28|31|1|1|1|33046|62
202006|AC259|2|31|31|2|2|2|29876|28
202006|AC269|2|28|35|1|1|1|55056|62
202006|AC341|1|11|35|2|2|2|20526|33
202006|AC341|1|28|11|2|2|2|2664|3
202006|AC342|1|11|21|2|2|2|264|24
202006|AC343|1|11|25|1|1|1|3813|3
202006|AC349|1|11|11|3|3|3|144596|92
202006|AC349|2|11|31|3|3|3|35036|19
202006|AC439|2|28|11|3|3|3|33280|64
202006|AC441|2|11|11|1|1|1|134640|90
202006|AC443|2|28|22|1|1|1|37560|30
202006|AC443|2|28|36|1|1|1|17490|15
202006|AC502|2|11|21|1|1|1|14067|9
202006|AC502|2|31|31|2|2|2|53400|60
202006|AC509|2|11|11|3|3|3|30875|65
202006|AC509|2|28|22|1|1|1|38820|30
202006|AC539|2|21|32|2|2|2|36146|31
202006|AC560|2|28|21|1|1|1|33666|62
202006|AC61|1|11|11|4|4|4|141591|84
202006|AC61|1|11|31|1|1|1|53280|60
202006|AC61|1|28|22|2|2|2|155412|114
202006|AC61|1|31|22|1|1|1|49800|60
202006|AC61|1|31|31|2|2|2|26640|30
202006|AC640|2|11|11|1|1|1|94380|60
202006|AC651|2|11|21|1|1|1|11221|7
202006|AC669|2|28|22|1|1|1|39587|31
202006|AC679|2|11|11|2|2|2|229020|150
202006|AC679|2|28|22|1|1|1|37560|30
202006|AC713|1|21|26|5|5|5|50274|54
202006|AC719|1|11|39|1|1|1|149184|168
202006|AC719|1|21|31|1|1|1|134100|90
202006|AC719|2|11|24|1|1|1|64020|60
202006|AC719|2|11|31|1|1|1|187560|120
202006|AC793|1|11|11|1|1|1|3771|3
202006|AC833|2|28|23|1|1|1|36146|31
202006|AC833|2|28|26|1|1|1|95040|60
202006|AC859|1|11|11|1|1|1|134640|90
202006|AC859|2|11|11|1|1|1|11968|8
202006|AC910|1|11|11|1|1|1|141570|90
202006|AC921|2|11|31|1|1|1|6176|8
202006|AD|1|21|31|1|1|1|14238|14
202006|AD|2|11|26|1|1|1|99456|112
202006|AD|2|28|31|1|1|1|55328|56
202006|AD010|2|21|38|1|1|1|53280|60
202006|AD047|1|31|35|1|1|1|53280|60
202006|AD075|1|21|36|1|1|1|64020|60
202006|AD131|1|11|26|1|1|1|35520|40
202006|AD136|2|11|31|1|1|1|36000|25
202006|AD243|2|21|11|2|2|2|79920|90
202006|AD320|2|11|26|1|1|1|111888|126
202006|AD320|2|21|31|1|1|1|36394|31
202006|AD320|2|28|22|1|1|1|37560|30
202006|AD320|2|28|25|1|1|1|65968|62
202006|AD329|1|11|26|1|1|1|49728|56
202006|AD329|1|21|38|1|1|1|10472|7
202006|AD329|2|11|24|1|1|1|159840|180
202006|AD329|2|11|26|1|1|1|159840|180
202006|AD329|2|28|11|1|1|1|6260|5
202006|AD329|2|28|38|1|1|1|106560|120
202006|AD331|1|31|25|1|1|1|53280|60
202006|AD332|2|21|24|2|2|2|46704|48
202006|AD332|2|31|31|2|2|2|53400|60
202006|AD333|2|11|24|1|1|1|24864|28
202006|AD333|2|28|31|1|1|1|46035|31
202006|AD334|2|11|31|2|2|2|38012|34
202006|AD350|2|11|38|1|1|1|4|4
202006|AD377|2|28|21|1|1|1|33666|62
202006|AD414|2|31|31|1|1|1|53400|60
202006|AD432|2|28|38|2|2|2|44400|50
202006|AD473|2|28|31|1|1|1|45120|30
202006|AD508|2|28|23|1|1|1|17760|20
202006|AD509|1|28|22|1|1|1|37560|30
202006|AD518|1|11|37|1|1|1|44040|30
202006|AD529|2|28|23|1|1|1|26640|30
202006|AE|1|11|31|1|1|1|40810|35
202006|AE|1|11|38|1|1|1|58770|30
202006|AE|2|11|11|1|1|1|46890|30
202006|AE|2|31|31|1|1|1|67488|76
202006|AE039|1|31|11|1|1|1|53280|60
202006|AE039|2|21|31|1|1|1|45180|30
202006|AE110|2|11|34|1|1|1|10164|7
202006|AE112|1|21|31|1|1|1|77140|70
202006|AE112|2|21|25|1|1|1|35220|30
202006|AE112|2|28|22|1|1|1|37560|30
202006|AE112|2|31|11|1|1|1|93780|60
202006|AE113|2|28|38|2|2|2|44352|28
202006|AE113|2|31|36|1|1|1|53280|60
202006|AE114|1|11|38|1|1|1|117810|90
202006|AE114|1|21|36|1|1|1|32010|30
202006|AE114|1|31|36|1|1|1|61020|60
202006|AE114|2|11|36|2|2|2|41736|47
202006|AE114|2|21|31|1|1|1|128040|120
202006|AE114|2|21|36|1|1|1|29876|28
202006|AE114|2|31|24|2|2|2|53280|60
202006|AE115|1|11|11|1|1|1|40690|26
202006|AE115|1|11|21|4|4|4|39140|35
202006|AE115|1|28|22|1|1|1|37560|30
202006|AE115|1|31|31|1|1|1|31920|30
202006|AE115|2|28|21|1|1|1|61712|56
202006|AE115|2|28|31|1|1|1|74690|70
202006|AE115|2|31|11|1|1|1|106560|120
202006|AE115|2|31|31|1|1|1|46890|30
202006|AE116|1|11|23|1|1|1|3131|31
202006|AE116|1|11|31|6|6|6|2989|14
202006|AE116|2|11|11|9|9|9|98959|97
202006|AE116|2|28|25|1|1|1|41888|28
202006|AE116|2|28|35|1|1|1|55056|62
202006|AE116|2|31|24|1|1|1|53280|60
202006|AE116|2|31|38|1|1|1|62220|60
202006|AE117|1|11|11|1|1|1|545|5
202006|AE117|1|31|23|1|1|1|37560|30
202006|AE117|1|31|31|1|1|1|65640|60
202006|AE117|2|28|22|1|1|1|37560|30
202006|AE117|2|31|34|1|1|1|64020|60
202006|AE118|1|11|38|1|1|1|183060|180
202006|AE118|1|21|34|1|1|1|22204|14
202006|AE118|1|28|22|1|1|1|12688|8
202006|AE118|1|28|39|1|1|1|36146|31
202006|AE118|1|31|24|1|1|1|53280|60
202006|AE118|1|31|36|1|1|1|62220|60
202006|AE118|2|11|35|2|2|2|12240|20
202006|AE118|2|21|37|1|1|1|94380|60
202006|AE118|2|21|39|1|1|1|134640|90
202006|AE118|2|28|22|1|1|1|37560|30
202006|AE118|2|31|11|2|2|2|44408|28
202006|AE118|2|31|31|1|1|1|46890|30
202006|AE118|2|31|34|1|1|1|71370|45
202006|AE118|2|31|35|1|1|1|65640|60
202006|AE118|2|31|39|1|1|1|53280|60
202006|AE119|1|11|38|1|1|1|71190|70
202006|AE119|1|21|11|1|1|1|32648|28
202006|AE119|1|21|31|1|1|1|34980|30
202006|AE119|1|28|21|1|1|1|26640|30
202006|AE119|1|28|25|3|3|3|33990|22
202006|AE119|1|31|21|2|2|2|83276|58
202006|AE119|1|31|24|1|1|1|49728|56
202006|AE119|1|31|31|3|3|3|179820|180
202006|AE119|1|31|33|1|1|1|53280|60
202006|AE119|1|31|34|1|1|1|22407|21
202006|AE119|1|31|37|1|1|1|44550|30
202006|AE119|1|31|38|1|1|1|26640|30
202006|AE119|2|11|23|1|1|1|37560|30
202006|AE119|2|21|24|1|1|1|29700|30
202006|AE119|2|21|26|1|1|1|46686|31
202006|AE119|2|21|31|1|1|1|47190|30
202006|AE119|2|21|32|1|1|1|25540|20
202006|AE119|2|21|36|2|2|2|123300|120
202006|AE119|2|21|37|1|1|1|90240|60
202006|AE119|2|21|38|4|4|4|158445|105
202006|AE119|2|28|11|2|2|2|76260|62
202006|AE119|2|28|21|1|1|1|17289|17
202006|AE119|2|28|24|2|2|2|38564|62
202006|AE119|2|28|25|1|1|1|45240|30
202006|AE119|2|31|11|2|2|2|254220|240
202006|AE119|2|31|22|1|1|1|35220|30
202006|AE119|2|31|23|1|1|1|44044|28
202006|AE119|2|31|24|4|4|4|205872|204
202006|AE119|2|31|25|12|12|12|268873|177
202006|AE119|2|31|31|5|5|5|304531|267
202006|AE119|2|31|32|1|1|1|65640|60
202006|AE119|2|31|34|1|1|1|64020|60
202006|AE119|2|31|35|2|2|2|53280|60
202006|AE119|2|31|36|3|3|3|186488|172
202006|AE119|2|31|37|1|1|1|31920|30
202006|AE119|2|31|38|1|1|1|64020|60
202006|AE136|2|31|35|1|1|1|53280|60
202006|AE143|1|21|24|1|1|1|61020|60
202006|AE144|2|21|38|2|2|2|42252|28
202006|AE145|1|28|22|1|1|1|37560|30
202006|AE147|1|31|31|1|1|1|93780|60
202006|AE148|2|31|25|1|1|1|105660|90
202006|AE149|1|11|31|1|1|1|2034|2
202006|AE149|2|21|24|1|1|1|64020|60
202006|AE149|2|21|31|2|2|2|51504|58
202006|AE149|2|21|35|1|1|1|44044|28
202006|AE149|2|31|11|1|1|1|123424|112
202006|AE780|2|31|31|2|2|2|84336|56
202006|AE784|2|28|22|1|1|1|37560|30
202006|AE785|1|28|31|2|2|2|38820|30
202006|AE785|2|31|11|2|2|2|110880|112
202006|AE785|2|31|31|1|1|1|46890|30
202006|AE871|1|11|11|3|3|3|25081|34
202006|AE871|1|11|31|1|1|1|28476|28
202006|AE871|2|11|11|7|7|7|14049|18
202006|AE871|2|11|21|1|1|1|52640|35
202006|AE871|2|11|31|1|1|1|13832|14
202006|AE871|2|11|35|2|2|2|12826|11
202006|AE871|2|11|38|2|2|2|14|14
202006|AF|1|11|11|114|114|114|10439994|9389
202006|AF|1|11|21|33|33|33|2433604|1683
202006|AF|1|11|22|11|11|11|1311908|1286
202006|AF|1|11|23|5|5|5|478976|328
202006|AF|1|11|24|98|98|98|9214720|9684
202006|AF|1|11|25|21|21|21|1835965|1637
202006|AF|1|11|26|73|73|73|6779957|7573
202006|AF|1|11|31|154|154|154|17380502|14150
202006|AF|1|11|32|8|8|8|607138|465
202006|AF|1|11|33|9|9|9|876496|796
202006|AF|1|11|34|4|4|4|310440|330
202006|AF|1|11|35|9|9|9|586534|668
202006|AF|1|11|36|57|57|57|3809953|4016
202006|AF|1|11|37|20|20|20|1327720|1245
202006|AF|1|11|38|42|42|42|3875686|3729
202006|AF|1|11|39|21|21|21|1774684|1490
202006|AF|1|21|11|22|22|22|1347798|1166
202006|AF|1|21|21|17|17|17|959644|841
202006|AF|1|21|22|3|3|3|374550|240
202006|AF|1|21|23|7|7|7|271650|203
202006|AF|1|21|24|20|20|20|1516770|1474
202006|AF|1|21|25|17|17|17|486346|620
202006|AF|1|21|26|3|3|3|83784|88
202006|AF|1|21|31|59|59|59|4697003|4433
202006|AF|1|21|32|4|4|4|266700|210
202006|AF|1|21|34|43|43|43|2210299|1483
202006|AF|1|21|35|7|7|7|275297|229
202006|AF|1|21|36|21|21|21|952854|882
202006|AF|1|21|37|2|2|2|88924|58
202006|AF|1|21|38|27|27|27|1477409|1404
202006|AF|1|28|11|9|9|9|587195|536
202006|AF|1|28|21|3|3|3|174902|186
202006|AF|1|28|22|6|6|6|269456|207
202006|AF|1|28|23|1|1|1|47190|30
202006|AF|1|28|24|2|2|2|93496|93
202006|AF|1|28|25|4|4|4|191152|122
202006|AF|1|28|26|1|1|1|44910|30
202006|AF|1|28|31|45|45|45|2024023|1814
202006|AF|1|28|34|3|3|3|69027|63
202006|AF|1|28|35|5|5|5|120987|118
202006|AF|1|28|37|5|5|5|415213|301
202006|AF|1|28|38|6|6|6|256730|233
202006|AF|1|31|11|42|42|42|2346123|2105
202006|AF|1|31|21|8|8|8|396338|363
202006|AF|1|31|22|12|12|12|506792|434
202006|AF|1|31|23|29|29|29|1392162|1208
202006|AF|1|31|24|14|14|14|589632|664
202006|AF|1|31|25|7|7|7|221833|167
202006|AF|1|31|26|1|1|1|65640|60
202006|AF|1|31|31|95|95|95|3916778|3559
202006|AF|1|31|32|5|5|5|118801|113
202006|AF|1|31|33|6|6|6|308984|264
202006|AF|1|31|34|39|39|39|1831258|1654
202006|AF|1|31|35|88|88|88|2336096|2362
202006|AF|1|31|36|14|14|14|783924|802
202006|AF|1|31|37|22|22|22|899554|691
202006|AF|1|31|38|13|13|13|781412|778
202006|AF|1|31|39|9|9|9|260760|285
202006|AF|1|31|41|2|2|2|129480|120
202006|AF|1|71|32|4|4|4|325145|209
202006|AF|1|72|32|1|1|1|45270|30
202006|AF|1|92|11|1|1|1|26136|18
202006|AF|2|11|11|249|249|249|23734909|20610
202006|AF|2|11|21|61|61|61|6181237|4602
202006|AF|2|11|22|30|30|30|3044130|2762
202006|AF|2|11|23|17|17|17|1716623|1272
202006|AF|2|11|24|210|210|210|17343006|18427
202006|AF|2|11|25|72|72|72|5364669|4561
202006|AF|2|11|26|170|170|170|17556774|19401
202006|AF|2|11|31|349|349|349|36599564|29028
202006|AF|2|11|32|20|20|20|1981675|1597
202006|AF|2|11|33|22|22|22|2994994|2716
202006|AF|2|11|34|16|16|16|1060068|900
202006|AF|2|11|35|24|24|24|1439239|1230
202006|AF|2|11|36|132|132|132|7099612|7932
202006|AF|2|11|37|54|54|54|3732072|3138
202006|AF|2|11|38|87|87|87|8858388|8317
202006|AF|2|11|39|33|33|33|2337059|1977
202006|AF|2|21|11|47|47|47|2853887|2514
202006|AF|2|21|21|30|30|30|1392421|1142
202006|AF|2|21|22|11|11|11|804318|633
202006|AF|2|21|23|33|33|33|1524694|1211
202006|AF|2|21|24|31|31|31|2124507|2087
202006|AF|2|21|25|16|16|16|474740|614
202006|AF|2|21|26|13|13|13|475928|452
202006|AF|2|21|31|137|137|137|9985970|8604
202006|AF|2|21|32|12|12|12|563514|444
202006|AF|2|21|33|2|2|2|150060|120
202006|AF|2|21|34|104|104|104|4273296|2943
202006|AF|2|21|35|20|20|20|1113180|925
202006|AF|2|21|36|54|54|54|2447229|2337
202006|AF|2|21|37|20|20|20|972562|742
202006|AF|2|21|38|78|78|78|5157304|4458
202006|AF|2|28|11|32|32|32|1355755|1370.5
202006|AF|2|28|21|17|17|17|603786|581
202006|AF|2|28|22|37|37|37|1489457|1265
202006|AF|2|28|23|13|13|13|852936|672
202006|AF|2|28|24|8|8|8|343436|362
202006|AF|2|28|25|14|14|14|485290|334
202006|AF|2|28|26|5|5|5|193492|146
202006|AF|2|28|31|125|125|125|5528732|4751.5
202006|AF|2|28|32|2|2|2|81924|61
202006|AF|2|28|33|11|11|11|635113|530
202006|AF|2|28|34|9|9|9|221747|165
202006|AF|2|28|35|18|18|18|891520|995
202006|AF|2|28|36|5|5|5|189777|161
202006|AF|2|28|37|27|27|27|1437946|1025
202006|AF|2|28|38|18|18|18|528065|565
202006|AF|2|28|39|2|2|2|71021|62
202006|AF|2|31|11|149|149|149|8305545|7123
202006|AF|2|31|21|25|25|25|963542|942
202006|AF|2|31|22|41|41|41|1951634|1551
202006|AF|2|31|23|102|102|102|4872050|3791
202006|AF|2|31|24|33|33|33|1643411|1831
202006|AF|2|31|25|32|32|32|1394755|1126
202006|AF|2|31|26|9|9|9|447704|417
202006|AF|2|31|31|373|373|373|15713548|12896
202006|AF|2|31|32|22|22|22|1046586|877
202006|AF|2|31|33|12|12|12|571582|444
202006|AF|2|31|34|122|122|122|5325793|4762
202006|AF|2|31|35|157|157|157|4546610|4391
202006|AF|2|31|36|49|49|49|2434106|2361
202006|AF|2|31|37|62|62|62|2475850|1836
202006|AF|2|31|38|60|60|60|3156782|3226
202006|AF|2|31|39|58|58|58|1639908|1831
202006|AF|2|31|41|4|4|4|412650|270
202006|AF|2|71|32|9|9|9|981876|640
202006|AF|2|71|37|3|3|3|281820|240
202006|AG|1|11|11|5|5|5|276268|234
202006|AG|1|11|21|5|5|5|643456|670
202006|AG|1|11|22|5|5|5|87290|97
202006|AG|1|11|23|3|3|3|109607|104
202006|AG|1|11|24|2|2|2|386878|372
202006|AG|1|11|26|4|4|4|186480|210
202006|AG|1|11|31|21|21|21|2083366|1766
202006|AG|1|11|33|3|3|3|240544|242
202006|AG|1|11|35|2|2|2|78776|86
202006|AG|1|11|36|4|4|4|158864|260
202006|AG|1|11|38|7|7|7|341730|365
202006|AG|1|11|39|2|2|2|190560|180
202006|AG|1|21|11|1|1|1|69960|60
202006|AG|1|21|23|1|1|1|46624|31
202006|AG|1|21|31|1|1|1|33090|30
202006|AG|1|28|11|2|2|2|95542|124
202006|AG|1|28|22|1|1|1|37560|30
202006|AG|1|28|24|1|1|1|26640|30
202006|AG|1|28|25|1|1|1|55056|62
202006|AG|1|28|31|7|7|7|274607|202
202006|AG|1|28|33|1|1|1|46376|31
202006|AG|1|31|11|3|3|3|210390|210
202006|AG|1|31|21|1|1|1|64020|60
202006|AG|1|31|22|1|1|1|47580|30
202006|AG|1|31|23|4|4|4|158424|105
202006|AG|1|31|25|1|1|1|10563|7
202006|AG|1|31|31|10|10|10|346235|265
202006|AG|1|31|34|1|1|1|53280|60
202006|AG|1|31|35|2|2|2|93240|105
202006|AG|1|31|39|1|1|1|118800|120
202006|AG|2|11|11|19|19|19|2439388|1899
202006|AG|2|11|21|8|8|8|319671|523
202006|AG|2|11|22|1|1|1|196920|180
202006|AG|2|11|23|2|2|2|252192|284
202006|AG|2|11|24|13|13|13|1256850|1158
202006|AG|2|11|25|2|2|2|168720|190
202006|AG|2|11|26|2|2|2|452880|560
202006|AG|2|11|31|56|56|56|6785491|5310
202006|AG|2|11|32|2|2|2|304890|174
202006|AG|2|11|35|3|3|3|247100|182
202006|AG|2|11|36|1|1|1|52136|56
202006|AG|2|11|37|2|2|2|53280|60
202006|AG|2|11|38|4|4|4|355704|314
202006|AG|2|21|11|1|1|1|24864|28
202006|AG|2|21|21|2|2|2|80148|86
202006|AG|2|21|32|2|2|2|35868|31
202006|AG|2|21|34|1|1|1|45270|30
202006|AG|2|21|36|1|1|1|29876|28
202006|AG|2|21|38|1|1|1|47580|30
202006|AG|2|28|11|4|4|4|131657|201.5
202006|AG|2|28|22|2|2|2|75120|60
202006|AG|2|28|24|1|1|1|55980|60
202006|AG|2|28|31|8|8|8|546448|387
202006|AG|2|28|33|2|2|2|56451|62
202006|AG|2|28|38|1|1|1|55180|62
202006|AG|2|31|11|3|3|3|104010|90
202006|AG|2|31|21|2|2|2|96272|88
202006|AG|2|31|22|1|1|1|64020|60
202006|AG|2|31|23|2|2|2|118944|84
202006|AG|2|31|26|1|1|1|26640|30
202006|AG|2|31|31|6|6|6|263606|238
202006|AG|2|31|34|8|8|8|602540|410
202006|AG|2|31|37|1|1|1|44880|30
202006|AG|2|31|39|1|1|1|44880|30
202006|AG048|1|11|39|1|1|1|29204|28
202006|AG049|2|11|21|1|1|1|154154|98
202006|AG049|2|21|38|1|1|1|45270|30
202006|AG060|2|11|24|1|1|1|27664|26
202006|AG20|1|11|11|66|66|66|11990346|11313
202006|AG20|1|11|21|18|18|18|1741651|1571
202006|AG20|1|11|22|3|3|3|363648|318
202006|AG20|1|11|23|2|2|2|184492|119
202006|AG20|1|11|24|32|32|32|2071125|3091
202006|AG20|1|11|25|17|17|17|1235217|1253
202006|AG20|1|11|26|18|18|18|1286769|1729
202006|AG20|1|11|31|105|105|105|10753360|11143
202006|AG20|1|11|32|11|11|11|444137|373
202006|AG20|1|11|33|13|13|13|1065259|975
202006|AG20|1|11|34|1|1|1|44040|30
202006|AG20|1|11|35|16|16|16|831537|854
202006|AG20|1|11|36|5|5|5|84108|606
202006|AG20|1|11|37|10|10|10|929372|916
202006|AG20|1|11|38|24|24|24|1809778|1858
202006|AG20|1|11|39|5|5|5|400691|379
202006|AG20|1|21|11|4|4|4|315100|340
202006|AG20|1|21|21|2|2|2|73858|69
202006|AG20|1|21|23|4|4|4|95345|85
202006|AG20|1|21|24|2|2|2|256080|240
202006|AG20|1|21|25|5|5|5|319680|360
202006|AG20|1|21|31|14|14|14|1164773|1145
202006|AG20|1|21|32|1|1|1|13320|15
202006|AG20|1|21|33|4|4|4|200484|214
202006|AG20|1|21|36|4|4|4|203438|214
202006|AG20|1|21|38|17|17|17|883782|816
202006|AG20|1|28|11|34|34|34|1083893|1369
202006|AG20|1|28|21|3|3|3|93979|82
202006|AG20|1|28|22|2|2|2|53781|93
202006|AG20|1|28|24|6|6|6|199378|257
202006|AG20|1|28|25|2|2|2|95914|62
202006|AG20|1|28|26|6|6|6|220683|215
202006|AG20|1|28|31|34|34|34|1325591|1456
202006|AG20|1|28|33|1|1|1|34980|30
202006|AG20|1|28|35|7|7|7|209213|227
202006|AG20|1|28|36|1|1|1|45180|30
202006|AG20|1|28|37|2|2|2|86490|93
202006|AG20|1|28|38|7|7|7|281400|275
202006|AG20|1|28|39|2|2|2|63674|62
202006|AG20|1|31|11|5|5|5|226324|208
202006|AG20|1|31|21|1|1|1|122040|120
202006|AG20|1|31|22|1|1|1|59584|56
202006|AG20|1|31|23|3|3|3|137022|88
202006|AG20|1|31|24|3|3|3|165120|180
202006|AG20|1|31|31|18|18|18|1000525|921
202006|AG20|1|31|33|1|1|1|55860|60
202006|AG20|1|31|34|10|10|10|422079|422
202006|AG20|1|31|35|8|8|8|600864|660
202006|AG20|1|31|36|3|3|3|223680|240
202006|AG20|1|31|37|6|6|6|250140|190
202006|AG20|1|31|38|2|2|2|116280|116
202006|AG20|1|31|39|3|3|3|192812|178
202006|AG20|1|31|41|2|2|2|151740|150
202006|AG20|2|11|11|91|91|91|12275703|10886
202006|AG20|2|11|21|23|23|23|2810465|2329
202006|AG20|2|11|22|6|6|6|738638|668
