RV_YM|DW_MSICK_CD|SEX_TP_CD|CL_CD|SIDO|JID_cnt|HID_cnt|YID_cnt|AMT_sum|TOT_USE_QTY_OR_EXEC_FQ_sum
201905|AI620|2|11|39|1|1|1|100800|112
201905|AI630|1|11|21|1|1|1|47580|30
201905|AI634|2|11|11|1|1|1|22125|15
201905|AI638|1|11|31|1|1|1|35550|30
201905|AI638|2|21|37|1|1|1|47190|30
201905|AI639|1|11|21|1|1|1|324000|360
201905|AI639|2|11|21|1|1|1|90540|60
201905|AI639|2|11|31|1|1|1|49400|52
201905|AI639|2|11|39|1|1|1|37800|42
201905|AJ180|2|11|22|2|2|2|5040|7
201905|AJ449|1|11|34|1|1|1|35550|30
201905|AJ459|2|31|31|1|1|1|36000|30
201905|AM819|2|11|37|1|1|1|45270|30
201905|AR104|1|11|35|1|1|1|2956|2
201905|AS060|1|11|11|1|1|1|2652|3
201905|AT439|2|11|31|1|1|1|35550|30
201906|AA|1|11|11|1|1|1|12000|10
201906|AA|1|11|35|1|1|1|70200|78
201906|AA|1|28|11|7|7|7|108450|179
201906|AA|1|28|31|1|1|1|13050|18
201906|AA|2|11|11|1|1|1|7556|4
201906|AA|2|11|22|1|1|1|7168|7
201906|AA|2|11|31|7|7|7|38028|45
201906|AA|2|28|11|6|6|6|65638|77
201906|AA|2|28|22|2|2|2|75180|60
201906|AA|2|28|31|3|3|3|26145|27
201906|AA090|1|11|11|1|1|1|7296|8
201906|AA090|1|21|31|2|2|2|43845|37
201906|AA090|2|11|31|1|1|1|40290|34
201906|AA090|2|11|37|1|1|1|4596|3
201906|AA090|2|21|36|2|2|2|23920|23
201906|AA090|2|21|38|2|2|2|19746|18
201906|AA099|1|11|11|1|1|1|763|7
201906|AA099|1|11|31|1|1|1|22022|14
201906|AA099|1|11|37|4|4|4|17040|16
201906|AA099|2|11|11|1|1|1|9012|6
201906|AA099|2|11|31|1|1|1|36720|51
201906|AA86|1|11|24|1|1|1|195020|196
201906|AA86|2|11|21|1|1|1|135180|90
201906|AA86|2|11|32|1|1|1|188760|120
201906|AB|2|11|23|1|1|1|112770|90
201906|AB004|2|11|11|1|1|1|108000|120
201906|AB022|2|11|21|1|1|1|26962|17
201906|AB351|2|31|37|2|2|2|54600|42
201906|AC029|1|11|11|1|1|1|19200|16
201906|AC163|2|11|36|1|1|1|83226|78
201906|AC169|1|11|11|1|1|1|2346|2
201906|AC169|2|11|21|1|1|1|47370|30
201906|AC182|1|11|23|1|1|1|3658|31
201906|AC187|1|11|32|1|1|1|3951|3
201906|AC187|1|31|31|1|1|1|57000|60
201906|AC187|2|28|35|1|1|1|27900|31
201906|AC189|1|28|21|1|1|1|45060|30
201906|AC189|1|28|22|1|1|1|37590|30
201906|AC189|2|28|22|1|1|1|37590|30
201906|AC189|2|28|38|1|1|1|55800|62
201906|AC20|2|28|31|1|1|1|29450|31
201906|AC220|1|11|11|2|2|2|7785|6
201906|AC220|1|11|23|1|1|1|38940|30
201906|AC220|1|11|25|1|1|1|54000|60
201906|AC240|1|11|38|3|3|3|9125|25
201906|AC240|2|11|11|1|1|1|159120|180
201906|AC240|2|11|31|3|3|3|37665|45
201906|AC241|2|11|21|1|1|1|90120|60
201906|AC249|1|28|22|1|1|1|37590|30
201906|AC259|2|11|31|3|3|3|81964|62
201906|AC259|2|21|36|4|4|4|54417|51
201906|AC259|2|28|31|3|3|3|26030|46
201906|AC259|2|31|31|2|2|2|29876|28
201906|AC341|1|11|22|1|1|1|45270|30
201906|AC342|1|11|21|3|3|3|66|6
201906|AC349|2|11|11|3|3|3|15903|19
201906|AC349|2|11|33|1|1|1|5428|4
201906|AC349|2|21|36|1|1|1|42056|28
201906|AC439|2|28|11|1|1|1|46800|52
201906|AC443|2|11|25|1|1|1|5022|6
201906|AC481|2|31|31|1|1|1|45270|30
201906|AC501|2|28|34|1|1|1|83832|56
201906|AC502|2|31|31|1|1|1|54000|60
201906|AC539|2|21|32|1|1|1|37200|31
201906|AC569|2|11|11|1|1|1|154200|100
201906|AC61|1|11|11|2|2|2|41109|27
201906|AC61|1|11|21|1|1|1|44212|28
201906|AC61|1|11|31|1|1|1|54000|60
201906|AC61|1|21|24|1|1|1|12600|14
201906|AC61|1|21|36|2|2|2|74690|70
201906|AC61|1|28|31|1|1|1|55800|62
201906|AC61|1|31|31|2|2|2|54000|60
201906|AC640|1|28|22|1|1|1|52395|35
201906|AC641|1|11|24|1|1|1|7469|7
201906|AC651|2|11|21|1|1|1|5160|4
201906|AC679|1|11|38|1|1|1|2688|8
201906|AC679|1|28|31|1|1|1|58900|62
201906|AC719|2|11|11|1|1|1|45477|31
201906|AC719|2|21|24|1|1|1|60326|62
201906|AC73|2|31|36|1|1|1|57120|56
201906|AC741|1|11|31|1|1|1|5796|14
201906|AC749|2|11|21|3|3|3|528|48
201906|AC833|1|11|11|2|2|2|3009|2
201906|AC880|1|11|11|3|3|3|49269|32
201906|AC900|1|11|21|1|1|1|39492|36
201906|AC900|2|28|22|1|1|1|37590|30
201906|AC900|2|28|33|1|1|1|71100|60
201906|AC921|2|11|11|1|1|1|17955|21
201906|AD|2|11|37|3|3|3|64985|59
201906|AD037|2|31|31|1|1|1|36344|28
201906|AD047|1|31|35|1|1|1|54000|60
201906|AD075|1|21|36|1|1|1|14938|14
201906|AD110|1|11|31|1|1|1|855|1
201906|AD126|1|11|36|1|1|1|4|2
201906|AD320|1|28|21|1|1|1|155904|168
201906|AD320|2|11|21|1|1|1|33210|30
201906|AD320|2|11|26|1|1|1|63000|70
201906|AD320|2|28|22|1|1|1|37590|30
201906|AD320|2|28|25|1|1|1|66154|62
201906|AD329|2|11|33|1|1|1|61440|60
201906|AD329|2|21|38|1|1|1|45060|30
201906|AD329|2|28|38|2|2|2|138600|154
201906|AD332|2|31|31|1|1|1|27000|30
201906|AD334|2|28|11|1|1|1|63488|62
201906|AD377|1|21|38|1|1|1|10563|7
201906|AD377|2|28|21|1|1|1|34224|62
201906|AD379|1|28|11|1|1|1|38843|31
201906|AD443|1|11|11|1|1|1|368150|370
201906|AD471|2|11|11|1|1|1|5304|6
201906|AD474|2|11|11|5|5|5|53040|60
201906|AD509|1|31|31|1|1|1|29876|28
201906|AD509|2|28|32|2|2|2|54000|60
201906|AD509|2|31|31|2|2|2|89622|58
201906|AD529|2|11|11|1|1|1|56700|63
201906|AD538|2|31|11|1|1|1|44044|28
201906|AE|2|21|11|1|1|1|45270|30
201906|AE|2|28|38|1|1|1|40440|30
201906|AE|2|31|11|1|1|1|94380|60
201906|AE030|2|28|21|1|1|1|42056|28
201906|AE039|1|31|11|1|1|1|54000|60
201906|AE039|2|21|24|1|1|1|108000|120
201906|AE039|2|21|31|1|1|1|22635|15
201906|AE110|1|11|38|2|2|2|24960|24
201906|AE112|1|11|21|1|1|1|17369|11
201906|AE112|1|21|24|1|1|1|59700|60
201906|AE112|2|31|23|1|1|1|38940|30
201906|AE112|2|31|31|1|1|1|44910|30
201906|AE112|2|31|35|1|1|1|54000|60
201906|AE113|2|31|36|1|1|1|54000|60
201906|AE114|2|28|25|1|1|1|52815|35
201906|AE114|2|31|11|2|2|2|147000|150
201906|AE115|1|31|11|2|2|2|106800|120
201906|AE115|2|31|11|1|1|1|54000|60
201906|AE115|2|31|31|1|1|1|63000|60
201906|AE115|2|31|35|1|1|1|47580|30
201906|AE115|2|31|37|1|1|1|89820|60
201906|AE116|1|11|22|2|2|2|8640|12
201906|AE116|1|11|38|1|1|1|47580|30
201906|AE116|1|31|36|1|1|1|64020|60
201906|AE116|2|28|11|1|1|1|36000|40
201906|AE116|2|28|22|1|1|1|10400|8
201906|AE116|2|31|24|1|1|1|54000|60
201906|AE116|2|31|31|2|2|2|119400|120
201906|AE116|2|31|38|1|1|1|124800|120
201906|AE117|1|28|22|1|1|1|37590|30
201906|AE117|2|11|11|2|2|2|14196|28
201906|AE117|2|28|22|2|2|2|75180|60
201906|AE117|2|31|34|1|1|1|64020|60
201906|AE118|1|11|26|2|2|2|25200|21
201906|AE118|1|21|24|2|2|2|154800|172
201906|AE118|1|21|35|1|1|1|59752|56
201906|AE118|1|31|11|2|2|2|31542|21
201906|AE118|1|31|24|1|1|1|54000|60
201906|AE118|1|31|25|1|1|1|64020|60
201906|AE118|1|31|36|1|1|1|62400|60
201906|AE118|2|11|24|3|3|3|137490|90
201906|AE118|2|11|36|1|1|1|59700|60
201906|AE118|2|21|24|4|4|4|212400|236
201906|AE118|2|21|32|1|1|1|35550|30
201906|AE118|2|31|25|1|1|1|29876|28
201906|AE118|2|31|31|2|2|2|91530|60
201906|AE118|2|31|38|1|1|1|45270|30
201906|AE118|2|31|39|2|2|2|108000|120
201906|AE119|1|11|38|11|11|11|33696|27
201906|AE119|1|21|32|1|1|1|29876|28
201906|AE119|1|21|35|1|1|1|108000|120
201906|AE119|1|28|21|1|1|1|54000|60
201906|AE119|1|28|22|1|1|1|37590|30
201906|AE119|1|28|31|1|1|1|55104|28
201906|AE119|1|31|11|1|1|1|42056|28
201906|AE119|1|31|21|1|1|1|47580|30
201906|AE119|1|31|22|1|1|1|108000|120
201906|AE119|1|31|24|1|1|1|54000|60
201906|AE119|1|31|25|3|3|3|95709|81
201906|AE119|1|31|31|2|2|2|121380|90
201906|AE119|1|31|35|2|2|2|108000|120
201906|AE119|1|31|37|1|1|1|45060|30
201906|AE119|1|31|38|1|1|1|27000|30
201906|AE119|2|11|36|1|1|1|50400|56
201906|AE119|2|11|37|1|1|1|47580|30
201906|AE119|2|21|11|1|1|1|117000|130
201906|AE119|2|21|24|1|1|1|59700|60
201906|AE119|2|21|31|3|3|3|73869|57
201906|AE119|2|21|38|1|1|1|47580|30
201906|AE119|2|28|22|2|2|2|75180|60
201906|AE119|2|28|25|1|1|1|45270|30
201906|AE119|2|28|31|1|1|1|66500|70
201906|AE119|2|31|11|4|4|4|157620|132
201906|AE119|2|31|22|2|2|2|75460|50
201906|AE119|2|31|23|1|1|1|41916|28
201906|AE119|2|31|24|1|1|1|27000|30
201906|AE119|2|31|25|8|8|8|158445|105
201906|AE119|2|31|31|9|9|9|451988|376
201906|AE119|2|31|34|1|1|1|64020|60
201906|AE119|2|31|35|2|2|2|36000|40
201906|AE119|2|71|35|1|1|1|47580|30
201906|AE139|1|31|35|1|1|1|65820|60
201906|AE139|2|31|31|1|1|1|27000|30
201906|AE142|2|11|31|1|1|1|12600|14
201906|AE144|1|11|38|1|1|1|32010|30
201906|AE144|2|11|37|1|1|1|90540|60
201906|AE144|2|21|38|2|2|2|42252|28
201906|AE147|2|11|21|3|3|3|36864|36
201906|AE148|2|21|38|1|1|1|197460|180
201906|AE148|2|31|34|1|1|1|44250|30
201906|AE148|2|31|36|1|1|1|94740|60
201906|AE149|2|21|31|3|3|3|122418|126
201906|AE149|2|28|11|1|1|1|17340|34
201906|AE149|2|28|31|1|1|1|55800|62
201906|AE149|2|31|31|1|1|1|122880|120
201906|AE512|1|11|11|1|1|1|108000|120
201906|AE512|1|11|31|2|2|2|58986|58
201906|AE512|1|28|31|1|1|1|1674|2
201906|AE780|1|21|24|1|1|1|108000|120
201906|AE780|1|31|25|1|1|1|21126|14
201906|AE780|2|11|38|1|1|1|44250|30
201906|AE780|2|21|24|1|1|1|50400|56
201906|AE782|2|28|11|1|1|1|36950|25
201906|AE784|2|28|22|1|1|1|37590|30
201906|AE785|1|31|11|3|3|3|83580|84
201906|AE785|1|31|31|1|1|1|30600|30
201906|AE785|2|21|11|4|4|4|37380|42
201906|AE785|2|21|38|1|1|1|72432|48
201906|AE785|2|31|11|2|2|2|83580|84
201906|AE860|1|92|31|1|1|1|57344|56
201906|AE860|2|11|21|1|1|1|13581|9
201906|AE870|2|11|11|2|2|2|3201|3
201906|AE871|2|21|38|2|2|2|33044|22
201906|AE878|2|11|31|1|1|1|71100|60
201906|AE878|2|21|11|1|1|1|45270|30
201906|AF|1|11|11|68|68|68|6997096|6452
201906|AF|1|11|21|12|12|12|1232014|1012
201906|AF|1|11|22|8|8|8|843890|728
201906|AF|1|11|23|4|4|4|635366|383
201906|AF|1|11|24|68|68|68|5989091|6033
201906|AF|1|11|25|21|21|21|1670520|1348
201906|AF|1|11|26|63|63|63|5674500|6305
201906|AF|1|11|31|92|92|92|10023733|8646
201906|AF|1|11|32|9|9|9|1437083|1149
201906|AF|1|11|33|10|10|10|1180876|1138
201906|AF|1|11|34|9|9|9|410580|335
201906|AF|1|11|35|8|8|8|526202|562
201906|AF|1|11|36|53|53|53|3275390|3451
201906|AF|1|11|37|15|15|15|957583|708
201906|AF|1|11|38|17|17|17|1181089|991
201906|AF|1|21|11|7|7|7|324950|298
201906|AF|1|21|21|2|2|2|186280|176
201906|AF|1|21|22|2|2|2|102270|90
201906|AF|1|21|23|9|9|9|320345|249
201906|AF|1|21|24|57|57|57|3880068|4126
201906|AF|1|21|25|14|14|14|260550|300
201906|AF|1|21|26|2|2|2|148440|134
201906|AF|1|21|31|38|38|38|1825571|1548
201906|AF|1|21|32|1|1|1|44910|30
201906|AF|1|21|35|6|6|6|256087|257
201906|AF|1|21|36|17|17|17|902674|842
201906|AF|1|21|38|51|51|51|2897868|2673
201906|AF|1|28|11|3|3|3|124893|133
201906|AF|1|28|21|1|1|1|45942|62
201906|AF|1|28|22|18|18|18|696764|622
201906|AF|1|28|23|1|1|1|65906|62
201906|AF|1|28|24|1|1|1|52948|62
201906|AF|1|28|25|4|4|4|198425|132
201906|AF|1|28|31|36|36|36|1299909|1210
201906|AF|1|28|33|2|2|2|81075|61
201906|AF|1|28|34|3|3|3|83744|58
201906|AF|1|28|35|2|2|2|65985|66
201906|AF|1|28|37|5|5|5|184453|125
201906|AF|1|28|38|3|3|3|177754|186
201906|AF|1|31|11|55|55|55|2588667|2359
201906|AF|1|31|21|4|4|4|175170|174
201906|AF|1|31|22|11|11|11|630024|574
201906|AF|1|31|23|31|31|31|1300905|1094
201906|AF|1|31|24|9|9|9|406350|445
201906|AF|1|31|25|7|7|7|289278|276
201906|AF|1|31|26|2|2|2|115360|112
201906|AF|1|31|31|94|94|94|4256603|3678
201906|AF|1|31|32|1|1|1|45270|30
201906|AF|1|31|33|2|2|2|87522|58
201906|AF|1|31|34|20|20|20|764350|640
201906|AF|1|31|35|20|20|20|622086|713
201906|AF|1|31|36|18|18|18|771660|736
201906|AF|1|31|37|14|14|14|510369|424
201906|AF|1|31|38|10|10|10|416936|418
201906|AF|1|31|39|9|9|9|295318|324
201906|AF|1|31|41|4|4|4|505740|480
201906|AF|2|11|11|169|169|169|15636345|13679
201906|AF|2|11|21|53|53|53|4450811|3556
201906|AF|2|11|22|19|19|19|1468818|1258
201906|AF|2|11|23|15|15|15|1703127|1217
201906|AF|2|11|24|107|107|107|10928875|10965
201906|AF|2|11|25|79|79|79|4510863|3711
201906|AF|2|11|26|142|142|142|14306485|15814
201906|AF|2|11|31|269|269|269|23520425|17591
201906|AF|2|11|32|18|18|18|2652303|2117
201906|AF|2|11|33|32|32|32|3183293|2477
201906|AF|2|11|34|36|36|36|2398410|2042
201906|AF|2|11|35|19|19|19|1719745|1746
201906|AF|2|11|36|100|100|100|5388851|5554
201906|AF|2|11|37|44|44|44|2572313|1866
201906|AF|2|11|38|29|29|29|2470266|2291
201906|AF|2|11|39|7|7|7|694167|647
201906|AF|2|21|11|23|23|23|1050306|903
201906|AF|2|21|21|6|6|6|353596|235
201906|AF|2|21|22|8|8|8|400698|296
201906|AF|2|21|23|31|31|31|1538524|1127
201906|AF|2|21|24|117|117|117|8283976|8845
201906|AF|2|21|25|31|31|31|1026330|1206
201906|AF|2|21|26|4|4|4|144069|125
201906|AF|2|21|31|81|81|81|4476625|3879
201906|AF|2|21|32|3|3|3|96960|72
201906|AF|2|21|33|3|3|3|135810|90
201906|AF|2|21|34|14|14|14|555748|438
201906|AF|2|21|35|17|17|17|726254|560
201906|AF|2|21|36|52|52|52|2651534|2432
201906|AF|2|21|37|4|4|4|164487|107
201906|AF|2|21|38|88|88|88|5248242|4684
201906|AF|2|28|11|23|23|23|935100|1044
201906|AF|2|28|21|14|14|14|482030|495
201906|AF|2|28|22|24|24|24|888115|764
201906|AF|2|28|23|1|1|1|135180|90
201906|AF|2|28|24|15|15|15|562206|545
201906|AF|2|28|25|5|5|5|265903|170
201906|AF|2|28|26|2|2|2|119936|88
201906|AF|2|28|31|115|115|115|6275669|5233
201906|AF|2|28|32|3|3|3|174510|150
201906|AF|2|28|33|2|2|2|85950|86
201906|AF|2|28|34|4|4|4|149636|118
201906|AF|2|28|35|15|15|15|499320|533
201906|AF|2|28|36|2|2|2|173696|148
201906|AF|2|28|37|15|15|15|818586|627
201906|AF|2|28|38|12|12|12|590027|516
201906|AF|2|28|39|2|2|2|98175|91
201906|AF|2|31|11|164|164|164|8416579|7523
201906|AF|2|31|21|29|29|29|1007606|872
201906|AF|2|31|22|20|20|20|905318|666
201906|AF|2|31|23|94|94|94|4279684|3429
201906|AF|2|31|24|23|23|23|1091410|1139
201906|AF|2|31|25|39|39|39|1463716|1244
201906|AF|2|31|26|7|7|7|424788|371
201906|AF|2|31|31|325|325|325|14415764|11702
201906|AF|2|31|32|7|7|7|324610|259
201906|AF|2|31|33|12|12|12|516525|405
201906|AF|2|31|34|80|80|80|3335912|2764
201906|AF|2|31|35|58|58|58|1854189|1807
201906|AF|2|31|36|41|41|41|1541476|1415
201906|AF|2|31|37|41|41|41|1692551|1270
201906|AF|2|31|38|36|36|36|1798252|1766
201906|AF|2|31|39|57|57|57|1071051|1321
201906|AF|2|31|41|7|7|7|588850|455
201906|AF|2|71|32|6|6|6|444468|293
201906|AF|2|71|35|1|1|1|72000|60
201906|AF|2|71|37|3|3|3|212700|180
201906|AF|2|92|11|1|1|1|33077|31
201906|AF|2|92|31|1|1|1|50400|56
201906|AG|1|11|11|10|10|10|1144887|1021
201906|AG|1|11|21|5|5|5|261972|288
201906|AG|1|11|22|1|1|1|57000|60
201906|AG|1|11|24|15|15|15|1502175|1606
201906|AG|1|11|25|2|2|2|176400|196
201906|AG|1|11|26|3|3|3|167400|186
201906|AG|1|11|31|15|15|15|1950966|1578
201906|AG|1|11|33|5|5|5|480388|346
201906|AG|1|11|34|2|2|2|159780|120
201906|AG|1|11|35|2|2|2|165705|128
201906|AG|1|11|36|2|2|2|27168|114
201906|AG|1|11|37|1|1|1|134498|91
201906|AG|1|11|38|1|1|1|162000|180
201906|AG|1|21|11|3|3|3|51720|50
201906|AG|1|21|23|2|2|2|95945|62
201906|AG|1|21|31|1|1|1|48015|45
201906|AG|1|21|38|1|1|1|30600|30
201906|AG|1|28|11|1|1|1|41230|62
201906|AG|1|28|21|1|1|1|46252|62
201906|AG|1|28|22|1|1|1|37590|30
201906|AG|1|28|31|6|6|6|193192|201
201906|AG|1|31|11|1|1|1|12600|14
201906|AG|1|31|22|1|1|1|57000|60
201906|AG|1|31|23|4|4|4|256648|168
201906|AG|1|31|31|3|3|3|292314|216
201906|AG|1|31|34|1|1|1|54000|60
201906|AG|2|11|11|12|12|12|1235105|991
201906|AG|2|11|21|2|2|2|270580|250
201906|AG|2|11|22|1|1|1|63084|42
201906|AG|2|11|23|1|1|1|50400|56
201906|AG|2|11|24|12|12|12|1354521|1345
201906|AG|2|11|25|2|2|2|92460|60
201906|AG|2|11|31|25|25|25|3146664|2610
201906|AG|2|11|32|1|1|1|141570|90
201906|AG|2|11|33|2|2|2|320362|266
201906|AG|2|11|34|1|1|1|45270|30
201906|AG|2|11|35|1|1|1|33180|28
201906|AG|2|11|36|1|1|1|55720|56
201906|AG|2|11|37|1|1|1|44340|30
201906|AG|2|11|38|1|1|1|19245|15
201906|AG|2|21|11|1|1|1|62400|60
201906|AG|2|21|21|1|1|1|34800|29
201906|AG|2|21|24|3|3|3|159700|174
201906|AG|2|21|31|1|1|1|78000|60
201906|AG|2|21|34|1|1|1|64020|60
201906|AG|2|21|38|3|3|3|168150|150
201906|AG|2|28|11|4|4|4|137810|191
201906|AG|2|28|22|1|1|1|37590|30
201906|AG|2|28|24|1|1|1|55924|62
201906|AG|2|28|31|2|2|2|33480|62
201906|AG|2|28|38|2|2|2|131640|120
201906|AG|2|31|11|1|1|1|27000|30
201906|AG|2|31|23|1|1|1|25200|28
201906|AG|2|31|31|5|5|5|283794|208
201906|AG|2|31|34|5|5|5|219808|174
201906|AG|2|31|38|3|3|3|31500|35
201906|AG049|2|11|21|1|1|1|154742|98
201906|AG20|1|11|11|56|56|56|9050026|8208
201906|AG20|1|11|21|18|18|18|1456769|1370
201906|AG20|1|11|22|3|3|3|229958|211
201906|AG20|1|11|23|6|6|6|457909|447
201906|AG20|1|11|24|22|22|22|1436893|2269
201906|AG20|1|11|25|23|23|23|1799290|1706
201906|AG20|1|11|26|3|3|3|302400|336
201906|AG20|1|11|31|76|76|76|7450757|6724
201906|AG20|1|11|32|2|2|2|318948|241
201906|AG20|1|11|33|16|16|16|1734679|1577
201906|AG20|1|11|34|1|1|1|71100|60
201906|AG20|1|11|35|13|13|13|916112|894
201906|AG20|1|11|36|11|11|11|315600|956
201906|AG20|1|11|37|5|5|5|507842|433
201906|AG20|1|11|38|15|15|15|887022|956
201906|AG20|1|21|11|4|4|4|146746|153
201906|AG20|1|21|21|5|5|5|210168|153
201906|AG20|1|21|22|1|1|1|36000|30
201906|AG20|1|21|24|5|5|5|223680|232
201906|AG20|1|21|31|12|12|12|657108|534
201906|AG20|1|21|33|1|1|1|81000|90
201906|AG20|1|21|35|2|2|2|64920|60
201906|AG20|1|21|36|1|1|1|50400|56
201906|AG20|1|21|38|30|30|30|1437696|1357
201906|AG20|1|28|11|61|61|61|740734|1059
201906|AG20|1|28|21|5|5|5|143711|225
201906|AG20|1|28|22|5|5|5|139964|114
201906|AG20|1|28|24|9|9|9|414686|437
201906|AG20|1|28|31|31|31|31|1149861|1268
201906|AG20|1|28|35|4|4|4|173900|251
201906|AG20|1|28|37|3|3|3|158400|122
201906|AG20|1|28|38|6|6|6|306900|341
201906|AG20|1|28|39|1|1|1|27900|31
201906|AG20|1|31|23|6|6|6|206242|134
201906|AG20|1|31|24|6|6|6|319800|352
201906|AG20|1|31|31|15|15|15|838677|817
201906|AG20|1|31|33|2|2|2|114000|120
201906|AG20|1|31|34|6|6|6|332550|360
201906|AG20|1|31|35|3|3|3|137580|120
201906|AG20|1|31|36|1|1|1|54000|60
201906|AG20|2|11|11|73|73|73|7590852|6183
201906|AG20|2|11|21|22|22|22|2342171|2085
201906|AG20|2|11|22|9|9|9|920796|797
201906|AG20|2|11|23|4|4|4|273796|295
201906|AG20|2|11|24|24|24|24|1461390|2740
201906|AG20|2|11|25|12|12|12|1023364|988
201906|AG20|2|11|26|5|5|5|448980|490
201906|AG20|2|11|31|88|88|88|9278357|8504
201906|AG20|2|11|32|8|8|8|918575|843
201906|AG20|2|11|33|11|11|11|1031840|927
201906|AG20|2|11|34|1|1|1|71100|60
201906|AG20|2|11|35|14|14|14|906731|908
201906|AG20|2|11|36|13|13|13|715372|1034
201906|AG20|2|11|37|13|13|13|639837|544
201906|AG20|2|11|38|18|18|18|1616818|1630
201906|AG20|2|21|11|6|6|6|149599|169
201906|AG20|2|21|22|2|2|2|168570|120
201906|AG20|2|21|23|5|5|5|161040|138
201906|AG20|2|21|24|5|5|5|279284|288
201906|AG20|2|21|25|2|2|2|92430|60
201906|AG20|2|21|31|13|13|13|771296|685
201906|AG20|2|21|32|2|2|2|100800|112
201906|AG20|2|21|33|1|1|1|36735|31
201906|AG20|2|21|36|5|5|5|100258|92
201906|AG20|2|21|38|30|30|30|1610319|1459
201906|AG20|2|28|11|23|23|23|671895|779
201906|AG20|2|28|21|4|4|4|138906|157
201906|AG20|2|28|22|13|13|13|382030|369
201906|AG20|2|28|24|10|10|10|369030|455
201906|AG20|2|28|25|5|5|5|190698|274
201906|AG20|2|28|31|57|57|57|2150748|2246
201906|AG20|2|28|32|10|10|10|188639|176
201906|AG20|2|28|33|3|3|3|121860|88
201906|AG20|2|28|35|13|13|13|435027|513
201906|AG20|2|28|36|1|1|1|4216|31
201906|AG20|2|28|37|1|1|1|7600|8
201906|AG20|2|28|38|24|24|24|906579|1012
201906|AG20|2|31|11|5|5|5|198580|199
201906|AG20|2|31|22|4|4|4|232154|202
201906|AG20|2|31|23|8|8|8|412533|267
201906|AG20|2|31|24|16|16|16|995400|1106
201906|AG20|2|31|25|2|2|2|98910|90
201906|AG20|2|31|26|2|2|2|97860|90
201906|AG20|2|31|31|17|17|17|733429|670
201906|AG20|2|31|32|1|1|1|65820|60
201906|AG20|2|31|33|7|7|7|180604|190
201906|AG20|2|31|34|3|3|3|90000|70
201906|AG20|2|31|35|7|7|7|548580|540
201906|AG20|2|31|36|2|2|2|108000|120
201906|AG20|2|31|37|4|4|4|168540|120
201906|AG20|2|31|38|1|1|1|45000|50
201906|AG211|1|11|11|8|8|8|153800|188
201906|AG211|2|11|11|6|6|6|3380|26
