RV_YM|DW_MSICK_CD|SEX_TP_CD|CL_CD|SIDO|JID_cnt|HID_cnt|YID_cnt|AMT_sum|TOT_USE_QTY_OR_EXEC_FQ_sum
201905|AA099|1|21|23|2|2|2|25488|36
201905|AA099|1|31|31|1|1|1|5915|7
201905|AB029|2|11|31|1|1|1|4542|6
201905|AC189|2|31|31|1|1|1|24840|30
201905|AC220|1|11|31|2|2|2|334|2
201905|AC349|1|11|21|1|1|1|8547|10.5
201905|AC349|1|31|31|1|1|1|24840|30
201905|AC61|1|31|31|1|1|1|24840|30
201905|AC649|1|31|31|1|1|1|24840|30
201905|AC73|1|31|31|1|1|1|30636|37
201905|AD509|2|11|11|14|14|14|3348|13.5
201905|AD509|2|31|34|1|1|1|14340|30
201905|AE115|1|21|31|1|1|1|22932|28
201905|AE116|2|21|35|1|1|1|1628|2
201905|AE118|1|21|35|1|1|1|22372|28
201905|AE119|1|31|31|2|2|2|70980|84
201905|AE119|1|31|34|1|1|1|45864|56
201905|AE119|2|21|34|1|1|1|99360|120
201905|AE119|2|28|31|1|1|1|42392|56
201905|AE119|2|31|31|5|5|5|168578|199.5
201905|AE119|2|31|34|1|1|1|5019|10.5
201905|AE507|2|31|31|1|1|1|49680|60
201905|AE782|2|31|31|1|1|1|11830|14
201905|AE785|1|31|31|1|1|1|146520|180
201905|AE871|2|11|35|1|1|1|4504|8
201905|AF|1|11|11|1|1|1|26950|35
201905|AF|1|11|21|2|2|2|226200|300
201905|AF|1|11|24|1|1|1|34260|60
201905|AF|1|11|31|6|6|6|466908|573
201905|AF|1|11|33|3|3|3|54970|115
201905|AF|1|11|34|3|3|3|171300|300
201905|AF|1|11|37|7|7|7|314912|416
201905|AF|1|11|38|9|9|9|600790|685
201905|AF|1|11|39|1|1|1|63588|84
201905|AF|1|21|11|7|7|7|129540|174
201905|AF|1|21|22|5|5|5|163120|266
201905|AF|1|21|23|1|1|1|26495|35
201905|AF|1|21|26|2|2|2|63952|112
201905|AF|1|21|31|13|13|13|321388|504
201905|AF|1|21|32|2|2|2|157020|240
201905|AF|1|21|35|2|2|2|26369|35
201905|AF|1|21|36|3|3|3|104480|148
201905|AF|1|21|38|4|4|4|128440|152
201905|AF|1|28|31|5|5|5|224868|294
201905|AF|1|31|11|1|1|1|97680|120
201905|AF|1|31|22|2|2|2|57990|75
201905|AF|1|31|25|2|2|2|29302|38.5
201905|AF|1|31|31|20|20|20|730045|897
201905|AF|1|31|34|5|5|5|56165|117.5
201905|AF|1|31|35|9|9|9|87649|153.5
201905|AF|1|31|37|1|1|1|98280|120
201905|AF|2|11|21|18|18|18|1383144|1841
201905|AF|2|11|24|7|7|7|360872|632
201905|AF|2|11|31|22|22|22|1593299|1878.5
201905|AF|2|11|33|7|7|7|136230|285
201905|AF|2|11|34|2|2|2|99840|120
201905|AF|2|11|37|11|11|11|348220|460
201905|AF|2|11|38|31|31|31|2483165|2997.5
201905|AF|2|11|39|2|2|2|185465|245
201905|AF|2|21|11|3|3|3|98655|127.5
201905|AF|2|21|22|6|6|6|114370|194
201905|AF|2|21|23|4|4|4|168638|217.5
201905|AF|2|21|25|1|1|1|42392|56
201905|AF|2|21|26|9|9|9|175297|307
201905|AF|2|21|31|20|20|20|540032|946
201905|AF|2|21|32|5|5|5|119518|162
201905|AF|2|21|33|3|3|3|99360|120
201905|AF|2|21|34|2|2|2|73260|90
201905|AF|2|21|35|2|2|2|79352|98
201905|AF|2|21|36|21|21|21|436360|602
201905|AF|2|21|38|11|11|11|385110|459
201905|AF|2|28|21|3|3|3|99360|120
201905|AF|2|28|31|3|3|3|314912|416
201905|AF|2|28|33|1|1|1|11816|14
201905|AF|2|28|37|1|1|1|37800|70
201905|AF|2|31|11|2|2|2|124800|150
201905|AF|2|31|22|9|9|9|183525|225
201905|AF|2|31|23|2|2|2|97680|120
201905|AF|2|31|25|6|6|6|113136|158
201905|AF|2|31|31|106|106|106|3833452|4705.5
201905|AF|2|31|33|1|1|1|28730|34
201905|AF|2|31|34|21|21|21|364383|700.3
201905|AF|2|31|35|24|24|24|192084|361
201905|AF|2|31|37|1|1|1|21196|28
201905|AG|1|11|34|2|2|2|25420|41
201905|AG|1|31|31|2|2|2|95400|120
201905|AG|1|31|34|3|3|3|57360|120
201905|AG|2|31|31|3|3|3|82810|98
201905|AG|2|31|34|7|7|7|103965|217.5
201905|AG20|1|11|23|1|1|1|4068|9
201905|AG20|1|21|38|1|1|1|50700|60
201905|AG20|1|31|31|1|1|1|22260|28
201905|AG20|2|11|21|3|3|3|156832|208
201905|AG20|2|11|39|4|4|4|131963|167
201905|AG20|2|31|31|3|3|3|124200|150
201905|AG211|2|11|31|1|1|1|97680|120
201905|AG300|2|11|25|1|1|1|3732|6
201905|AG301|1|11|24|1|1|1|68520|120
201905|AG301|1|11|39|2|2|2|83096|104
201905|AG301|1|31|11|1|1|1|74400|120
201905|AG301|1|31|31|1|1|1|47700|60
201905|AG301|2|11|31|4|4|4|402064|496
201905|AG301|2|11|38|1|1|1|102564|126
201905|AG301|2|11|39|1|1|1|55930|70
201905|AG301|2|31|11|1|1|1|37200|60
201905|AG301|2|31|31|3|3|3|190800|240
201905|AG308|2|31|31|1|1|1|49680|60
201905|AG309|1|11|21|5|5|5|161283|279
201905|AG309|1|11|39|1|1|1|71910|90
201905|AG309|2|11|21|13|13|13|904500|1230
201905|AG309|2|11|39|1|1|1|44744|56
201905|AG309|2|31|31|2|2|2|71550|90
201905|AG450|2|11|38|1|1|1|113960|140
201905|AG459|1|11|21|1|1|1|45240|60
201905|AG459|1|11|31|1|1|1|501|3
201905|AG459|1|31|31|1|1|1|31464|38
201905|AG467|1|21|38|2|2|2|76050|90
201905|AG467|2|11|24|1|1|1|68520|120
201905|AG467|2|21|38|1|1|1|50700|60
201905|AG632|1|31|11|1|1|1|5782|7
201905|AG819|2|11|21|1|1|1|135720|180
201905|AH401|2|21|33|1|1|1|12420|15
201905|AH440|2|21|32|1|1|1|18600|30
201905|AH811|1|31|31|1|1|1|35490|42
201905|AH811|2|11|37|1|1|1|620|1
201905|AI|2|11|22|2|2|2|40572|49
201905|AI|2|11|31|1|1|1|21164|26
201905|AI|2|21|38|2|2|2|38025|45
201905|AI109|1|21|35|1|1|1|7994|14
201905|AI109|1|31|11|1|1|1|24420|30
201905|AI109|1|31|31|4|4|4|71403|84.5
201905|AI109|1|31|34|1|1|1|45864|56
201905|AI109|1|31|36|1|1|1|12675|15
201905|AI109|2|11|33|2|2|2|35850|75
201905|AI109|2|21|32|1|1|1|23184|28
201905|AI109|2|21|33|2|2|2|48024|58
201905|AI109|2|21|35|3|3|3|94085|125
201905|AI109|2|21|38|1|1|1|35490|42
201905|AI109|2|28|37|1|1|1|18900|35
201905|AI109|2|31|11|1|1|1|18600|30
201905|AI109|2|31|31|12|12|12|335390|436
201905|AI109|2|31|34|6|6|6|211302|258
201905|AI109|2|31|36|2|2|2|50700|60
201905|AI200|2|11|21|1|1|1|4070|5
201905|AI214|2|11|31|1|1|1|2650|3.5
201905|AI269|2|11|34|1|1|1|20196|34
201905|AI480|1|11|21|1|1|1|29575|35
201905|AI501|2|11|38|1|1|1|1050|12.5
201905|AI509|2|11|31|3|3|3|4888|8
201905|AI613|2|11|21|1|1|1|6105|7.5
201905|AI633|1|11|21|1|1|1|90480|120
201905|AI633|2|11|21|1|1|1|90480|120
201905|AI635|1|11|38|1|1|1|3696|44
201905|AI635|2|11|31|1|1|1|146520|180
201905|AI635|2|11|39|1|1|1|47940|60
201905|AI638|1|21|38|1|1|1|50700|60
201905|AI638|2|11|33|1|1|1|14340|30
201905|AI638|2|21|38|1|1|1|50700|60
201905|AI638|2|31|11|1|1|1|37200|60
201905|AI639|1|11|21|2|2|2|102060|150
201905|AI639|1|11|31|5|5|5|94842|127
201905|AI639|1|11|39|2|2|2|101857|133
201905|AI639|1|21|26|2|2|2|40560|48
201905|AI639|1|21|38|1|1|1|50700|60
201905|AI639|2|11|21|6|6|6|279822|381
201905|AI639|2|11|33|1|1|1|14340|30
201905|AI639|2|11|38|2|2|2|97680|120
201905|AI639|2|11|39|1|1|1|23970|30
201905|AI639|2|21|23|1|1|1|13248|17.5
201905|AI639|2|21|32|2|2|2|69840|90
201905|AI639|2|21|38|3|3|3|126750|150
201905|AI660|2|11|31|1|1|1|179080|220
201905|AI693|2|11|34|1|1|1|99840|120
201905|AJ|2|21|23|1|1|1|3540|5
201905|AJ|2|31|36|1|1|1|25350|30
201905|AJ189|1|11|32|2|2|2|7640|10
201905|AJ189|1|11|35|1|1|1|14|7
201905|AJ189|2|11|11|1|1|1|3056|4
201905|AJ304|2|31|31|1|1|1|24840|30
201905|AJ40|2|11|11|1|1|1|8470|11
201905|AJ40|2|11|22|1|1|1|6184|8
201905|AJ40|2|11|34|1|1|1|28520|46
201905|AJ449|2|11|33|1|1|1|4302|9
201905|AJ690|1|11|38|2|2|2|3948|47
201905|AJ690|2|11|11|7|7|7|4123|7
201905|AJ984|1|21|21|1|1|1|571|1
201905|AK|2|11|21|1|1|1|16|1
201905|AK299|2|31|31|1|1|1|35490|42
201905|AK30|2|31|34|3|3|3|28680|60
201905|AK559|2|11|35|2|2|2|35002|43
201905|AM167|2|11|23|1|1|1|2712|6
201905|AM179|2|21|31|1|1|1|28680|60
201905|AM192|2|21|33|1|1|1|24840|30
201905|AM199|2|31|34|1|1|1|5019|10.5
201905|AM478|1|31|34|1|1|1|48840|60
201905|AM511|1|21|31|2|2|2|30784|37
201905|AM511|1|21|38|1|1|1|12675|15
201905|AM511|2|11|38|1|1|1|24420|30
201905|AM511|2|21|31|1|1|1|26768|56
201905|AM750|1|31|33|1|1|1|47320|56
201905|AM810|2|31|31|1|1|1|35490|42
201905|AM818|2|31|36|1|1|1|25350|30
201905|AM819|2|31|34|1|1|1|5019|10.5
201905|AN10|1|11|21|1|1|1|9361|11.5
201905|AN10|2|11|25|1|1|1|8140|10
201905|AN133|2|11|22|2|2|2|2319|3
201905|AN185|2|11|21|1|1|1|10556|28
201905|AN185|2|11|24|1|1|1|1199|1.5
201905|AN201|2|11|35|1|1|1|1048|2
201905|AN390|2|11|11|1|1|1|9168|12
201905|AN390|2|11|31|1|1|1|11880|20
201905|AN390|2|11|35|1|1|1|44|22
201905|AN394|2|31|34|2|2|2|35850|75
201905|AQ|2|11|21|1|1|1|1628|2
201905|AR111|2|31|34|1|1|1|7170|15
201905|AR13|1|11|11|1|1|1|12408|22
201905|AR42|2|11|25|3|3|3|49855|59
201905|AR471|2|11|11|1|1|1|2310|3
201905|AR609|2|31|34|2|2|2|10038|21
201905|AS060|1|11|39|1|1|1|63588|84
201905|AS065|1|11|25|1|1|1|37320|60
201905|AS065|1|11|31|1|1|1|99308|122
201905|AS320|2|11|33|1|1|1|7170|15
201905|AS420|2|11|37|1|1|1|4070|5
201905|AS521|2|31|31|1|1|1|18600|30
201905|AS525|2|11|31|1|1|1|594|1
201905|AS525|2|21|36|1|1|1|2797|3.5
201905|AS721|1|11|35|1|1|1|68|34
201905|AS721|1|21|35|1|1|1|5796|7
201905|AT800|2|11|31|2|2|2|14005|18.5
201906|AA|1|11|11|2|2|2|64960|112
201906|AA|1|11|21|4|4|4|51352|65.5
201906|AA|1|11|23|1|1|1|9529|13
201906|AA|1|11|36|1|1|1|5004|6
201906|AA|1|11|38|1|1|1|2928|12
201906|AA|1|28|11|26|26|26|227078|321
201906|AA|1|28|21|5|5|5|28971|53.5
201906|AA|1|28|24|1|1|1|4968|6
201906|AA|1|28|25|12|12|12|73000|114
201906|AA|1|28|31|35|35|35|343065|536.5
201906|AA|1|28|32|2|2|2|5710|10
201906|AA|1|28|34|3|3|3|9111|15
201906|AA|1|28|35|12|12|12|167445|215
201906|AA|1|28|36|10|10|10|31642|58
201906|AA|1|28|37|3|3|3|18216|22
201906|AA|1|28|38|12|12|12|148305|195
201906|AA|1|31|35|1|1|1|5572|7
201906|AA|2|11|11|27|27|27|97418|144
201906|AA|2|11|22|15|15|15|24012|29
201906|AA|2|11|31|8|8|8|18713|32
201906|AA|2|11|32|1|1|1|8988|12
201906|AA|2|11|33|15|15|15|17199|21
201906|AA|2|11|35|7|7|7|106008|162
201906|AA|2|11|37|3|3|3|85114|122
201906|AA|2|11|38|1|1|1|13838|17
201906|AA|2|21|23|2|2|2|14236|17
201906|AA|2|21|36|2|2|2|45240|60
201906|AA|2|21|38|2|2|2|4170|5
201906|AA|2|28|11|44|44|44|405183|650
201906|AA|2|28|21|16|16|16|133249|224
201906|AA|2|28|22|7|7|7|85147|155.5
201906|AA|2|28|23|1|1|1|15192|18
201906|AA|2|28|24|12|12|12|84788|135
201906|AA|2|28|25|22|22|22|127178|208.5
201906|AA|2|28|31|61|61|61|576715|882.5
201906|AA|2|28|33|4|4|4|22770|36
201906|AA|2|28|34|6|6|6|99508|136
201906|AA|2|28|35|23|23|23|184241|256
201906|AA|2|28|36|19|19|19|174015|248
201906|AA|2|28|37|1|1|1|2148|4
201906|AA|2|28|38|11|11|11|122480|208.5
201906|AA|2|31|25|1|1|1|13384|28
201906|AA090|1|11|21|2|2|2|4340|7
201906|AA090|1|11|31|1|1|1|14014|22
201906|AA090|1|28|23|1|1|1|23850|30
201906|AA090|1|28|38|1|1|1|8370|15.5
201906|AA090|2|11|11|5|5|5|3850|10
201906|AA090|2|11|22|2|2|2|18308|24
201906|AA090|2|11|31|2|2|2|2568|4
201906|AA090|2|21|37|1|1|1|25320|30
201906|AA090|2|28|22|1|1|1|32220|60
201906|AA090|2|31|31|1|1|1|17130|30
201906|AA099|1|11|25|1|1|1|1426|31
201906|AA099|1|11|31|3|3|3|26052|34
201906|AA099|1|11|37|9|9|9|9504|16
201906|AA099|1|21|31|3|3|3|23900|50
201906|AA099|1|31|31|2|2|2|23660|28
201906|AA099|2|11|11|1|1|1|53312|68
201906|AA099|2|11|21|2|2|2|9718|11.5
201906|AA099|2|11|23|2|2|2|24420|30
201906|AA099|2|11|25|2|2|2|11196|18
201906|AA099|2|11|26|2|2|2|1222|2
201906|AA099|2|11|31|1|1|1|23660|28
201906|AA099|2|11|33|1|1|1|733|1
201906|AA099|2|11|34|20|20|20|9700|20
201906|AA099|2|11|36|1|1|1|21164|26
201906|AA099|2|21|23|4|4|4|28696|34
201906|AA099|2|21|34|1|1|1|46704|56
201906|AA099|2|28|31|1|1|1|47320|56
201906|AA099|2|28|38|1|1|1|1592|2
201906|AA86|1|11|24|1|1|1|159544|196
201906|AB|1|21|31|1|1|1|22932|28
201906|AB|1|31|34|1|1|1|24570|30
201906|AB|2|31|36|2|2|2|97680|120
201906|AB001|2|28|22|1|1|1|8160|15
201906|AB005|1|21|31|1|1|1|17094|21
201906|AB02|2|21|36|1|1|1|1676|2
201906|AB022|1|11|21|1|1|1|60228|126
201906|AB022|2|11|21|2|2|2|25872|33
201906|AB022|2|11|35|1|1|1|45420|60
201906|AB022|2|11|37|3|3|3|13431|16.5
201906|AB029|2|28|31|3|3|3|14580|27
201906|AB351|1|31|31|1|1|1|23660|28
201906|AB351|1|31|34|1|1|1|14340|30
201906|AB351|2|31|31|1|1|1|47320|56
201906|AB354|2|21|36|2|2|2|45240|60
201906|AB354|2|31|39|1|1|1|47940|60
201906|AB377|2|28|31|1|1|1|35402|62
201906|AB379|2|11|22|2|2|2|49205|65
201906|AB451|2|21|26|1|1|1|51336|62
201906|AB86|2|11|34|3|3|3|1455|3
201906|AC002|2|28|38|2|2|2|24304|31
201906|AC029|1|11|11|1|1|1|10528|16
201906|AC029|1|28|34|1|1|1|17701|31
201906|AC07|2|28|33|1|1|1|19995|31
201906|AC07|2|28|36|1|1|1|26908|62
201906|AC131|1|28|34|1|1|1|12927|15.5
201906|AC139|1|28|38|1|1|1|11178|13.5
201906|AC159|1|28|11|1|1|1|9828|12
201906|AC159|1|28|31|1|1|1|26195|31
201906|AC159|1|28|34|1|1|1|18216|22
201906|AC160|2|31|31|1|1|1|6210|7.5
201906|AC160|2|31|33|1|1|1|22710|30
201906|AC161|2|11|36|4|4|4|21952|28
201906|AC162|1|11|21|1|1|1|12210|15
201906|AC162|1|11|36|1|1|1|22710|30
201906|AC162|1|28|25|1|1|1|11420|20
201906|AC162|1|28|35|1|1|1|23374|31
201906|AC162|2|11|33|1|1|1|3336|4
201906|AC162|2|28|33|1|1|1|15480|24
201906|AC162|2|31|33|1|1|1|50040|60
201906|AC163|1|11|33|1|1|1|5992|8
201906|AC163|2|21|36|1|1|1|2648|4
201906|AC168|1|11|25|1|1|1|1866|3
201906|AC169|1|11|11|2|2|2|85098|162
201906|AC169|1|11|21|2|2|2|9361|11.5
201906|AC169|1|11|31|2|2|2|56010|75
201906|AC169|1|21|24|1|1|1|1514|2
201906|AC169|1|21|34|2|2|2|37260|45
201906|AC169|1|28|11|5|5|5|63023|122
201906|AC169|1|28|21|2|2|2|50499|62
201906|AC169|1|28|22|2|2|2|22196|62
201906|AC169|1|28|23|2|2|2|51336|62
201906|AC169|1|28|24|1|1|1|35402|62
201906|AC169|1|28|25|2|2|2|50874|61
201906|AC169|1|28|31|1|1|1|8324|15.5
201906|AC169|1|28|32|1|1|1|11814|22
201906|AC169|1|28|34|1|1|1|15221|31
201906|AC169|1|28|41|1|1|1|26164|31
201906|AC169|1|31|24|1|1|1|18600|30
201906|AC169|2|28|11|2|2|2|49135|62
201906|AC169|2|28|21|2|2|2|63846|85
201906|AC169|2|28|23|1|1|1|14756|31
201906|AC169|2|28|24|3|3|3|96370|115
201906|AC169|2|28|25|1|1|1|26164|31
201906|AC169|2|28|31|7|7|7|152427|248
201906|AC169|2|28|32|1|1|1|16647|31
201906|AC169|2|28|35|4|4|4|61070|93
201906|AC169|2|28|36|3|3|3|19266|31
201906|AC169|2|28|37|1|1|1|17724|21
201906|AC169|2|28|38|1|1|1|25668|31
201906|AC169|2|31|31|2|2|2|101016|122
201906|AC180|2|11|31|2|2|2|98280|120
201906|AC180|2|28|11|1|1|1|5875|15.5
201906|AC180|2|28|31|3|3|3|41013|93
201906|AC181|1|11|11|4|4|4|62648|82
201906|AC181|2|28|37|1|1|1|46934|62
201906|AC182|1|28|31|3|3|3|23467|31
201906|AC182|2|28|38|1|1|1|51708|62
201906|AC183|1|28|31|1|1|1|25668|31
201906|AC183|2|28|11|1|1|1|26552|46.5
201906|AC183|2|28|24|3|3|3|51336|62
201906|AC183|2|28|36|2|2|2|40560|48
201906|AC184|1|28|11|2|2|2|2570|4.5
201906|AC184|1|28|22|1|1|1|14818|31
201906|AC184|2|28|36|1|1|1|19220|31
201906|AC184|2|31|31|1|1|1|23184|28
201906|AC186|1|28|22|1|1|1|22196|62
201906|AC186|1|28|23|2|2|2|14818|31
201906|AC186|2|28|23|1|1|1|20522|31
201906|AC186|2|28|31|1|1|1|23467|31
201906|AC187|1|28|11|1|1|1|16647|31
201906|AC187|1|28|25|1|1|1|25854|31
201906|AC187|2|28|21|1|1|1|16647|31
201906|AC187|2|28|24|1|1|1|14818|31
201906|AC187|2|28|25|1|1|1|17701|31
201906|AC187|2|28|37|1|1|1|46748|62
201906|AC187|2|28|38|1|1|1|51336|62
201906|AC187|2|31|31|2|2|2|46368|56
201906|AC189|1|28|22|1|1|1|32220|60
201906|AC189|1|28|34|1|1|1|31000|50
201906|AC189|1|28|36|1|1|1|23467|31
201906|AC189|1|28|38|3|3|3|59414|91
201906|AC189|1|31|11|2|2|2|25020|30
201906|AC189|2|11|21|2|2|2|4070|5
201906|AC189|2|28|11|1|1|1|12695|15.5
201906|AC189|2|28|22|2|2|2|47038|91
201906|AC189|2|28|23|6|6|6|122574|167.5
201906|AC189|2|28|25|2|2|2|53308|67
201906|AC189|2|28|26|1|1|1|10764|13
201906|AC189|2|28|31|6|6|6|96759|139
201906|AC189|2|28|32|1|1|1|5996|10.5
201906|AC189|2|28|35|1|1|1|4170|5
201906|AC189|2|28|36|1|1|1|7409|15.5
201906|AC189|2|28|37|1|1|1|19654|31
201906|AC189|2|28|38|6|6|6|134505|185.5
201906|AC189|2|31|24|1|1|1|47940|60
201906|AC189|2|31|31|3|3|3|67090|80
201906|AC19|1|21|34|1|1|1|25350|30
201906|AC19|1|28|22|1|1|1|22196|62
201906|AC19|2|11|11|3|3|3|7480|10
201906|AC19|2|11|21|1|1|1|28490|35
201906|AC19|2|31|31|2|2|2|92736|112
201906|AC20|1|28|22|1|1|1|10203|19
201906|AC20|1|28|25|1|1|1|12562|22
201906|AC20|1|28|31|1|1|1|25389|31
201906|AC20|1|28|32|2|2|2|52049|93
201906|AC20|1|28|35|1|1|1|17701|31
201906|AC20|1|28|36|2|2|2|17094|21
201906|AC20|1|28|37|2|2|2|33480|62
201906|AC20|1|28|38|3|3|3|80516|104
201906|AC20|1|31|31|2|2|2|99360|120
201906|AC20|2|11|23|3|3|3|4746|10.5
201906|AC20|2|11|31|1|1|1|22710|30
201906|AC20|2|11|38|1|1|1|24420|30
201906|AC20|2|28|11|1|1|1|16647|31
201906|AC20|2|28|21|8|8|8|138896|170
201906|AC20|2|28|23|1|1|1|52328|62
201906|AC20|2|28|25|1|1|1|43264|52
201906|AC20|2|28|31|3|3|3|50995|93
201906|AC20|2|28|33|1|1|1|19995|31
201906|AC20|2|28|35|2|2|2|38192|62
201906|AC20|2|28|36|1|1|1|16647|31
201906|AC20|2|28|38|1|1|1|25668|31
201906|AC20|2|31|31|1|1|1|23660|28
201906|AC211|2|28|31|1|1|1|6464|15.5
201906|AC220|1|11|22|1|1|1|8503|11
201906|AC220|1|28|22|2|2|2|26164|31
201906|AC220|1|28|23|1|1|1|41044|62
201906|AC220|1|28|31|2|2|2|44316|57
201906|AC220|1|28|36|2|2|2|15009|27
201906|AC220|1|31|31|1|1|1|23184|28
201906|AC220|2|11|22|2|2|2|3865|5
201906|AC220|2|28|11|1|1|1|3310|5
201906|AC220|2|28|24|2|2|2|67022|93
201906|AC220|2|28|31|1|1|1|8835|31
201906|AC220|2|28|38|1|1|1|12834|15.5
201906|AC221|1|28|31|1|1|1|23467|31
201906|AC221|2|11|23|2|2|2|12656|28
201906|AC221|2|28|21|1|1|1|9108|11
201906|AC221|2|28|31|3|3|3|39325|65
201906|AC229|1|28|25|1|1|1|35402|62
201906|AC229|1|28|33|1|1|1|11472|24
201906|AC23|1|28|21|2|2|2|15842|29.5
201906|AC23|1|28|23|1|1|1|35402|62
201906|AC23|1|28|31|2|2|2|63952|112
201906|AC23|2|11|26|1|1|1|22792|28
201906|AC23|2|11|31|1|1|1|2376|4
201906|AC23|2|28|21|3|3|3|40486|62
201906|AC23|2|28|31|1|1|1|1656|2
201906|AC23|2|28|36|1|1|1|4296|8
201906|AC23|2|28|37|1|1|1|17701|31
201906|AC23|2|28|38|4|4|4|22840|40
201906|AC23|2|28|41|1|1|1|26164|31
201906|AC23|2|31|31|1|1|1|25350|30
201906|AC240|1|11|33|1|1|1|7490|10
201906|AC240|1|28|22|1|1|1|49680|60
201906|AC240|2|11|31|3|3|3|17190|22.5
201906|AC240|2|11|35|1|1|1|14075|25
201906|AC241|2|11|21|1|1|1|57360|120
201906|AC241|2|28|38|1|1|1|35402|62
201906|AC249|1|28|22|1|1|1|32220|60
201906|AC249|2|21|36|1|1|1|23970|30
201906|AC249|2|28|22|1|1|1|7518|14
201906|AC250|1|11|11|2|2|2|8228|11
201906|AC250|1|11|23|2|2|2|3390|7.5
201906|AC250|2|28|37|1|1|1|36432|44
201906|AC252|2|28|21|2|2|2|49206|59
201906|AC252|2|28|22|1|1|1|41540|62
201906|AC252|2|28|38|2|2|2|25668|31
201906|AC259|1|28|21|1|1|1|2535|3
201906|AC259|2|28|31|1|1|1|5336|8
201906|AC321|1|28|22|1|1|1|26164|31
201906|AC329|1|28|25|1|1|1|25854|31
201906|AC340|2|28|11|2|2|2|23467|31
201906|AC341|1|11|11|3|3|3|9900|13
201906|AC341|1|11|36|4|4|4|7440|12
201906|AC341|1|28|26|1|1|1|845|1
201906|AC341|1|28|37|1|1|1|23374|31
201906|AC341|2|11|37|2|2|2|7733|9.5
201906|AC341|2|28|21|1|1|1|6760|8
201906|AC341|2|28|22|1|1|1|1074|2
201906|AC341|2|28|31|1|1|1|22792|28
201906|AC341|2|28|33|1|1|1|2284|4
201906|AC343|1|11|11|1|1|1|9776|16
201906|AC343|1|28|24|5|5|5|85487|105
201906|AC343|1|28|31|1|1|1|1377|3
201906|AC343|1|28|35|2|2|2|60088|72
201906|AC343|2|28|21|1|1|1|51708|62
201906|AC348|1|28|38|1|1|1|25668|31
201906|AC349|1|11|11|3|3|3|16808|22
201906|AC349|1|11|21|2|2|2|8232|12
201906|AC349|1|28|11|1|1|1|17701|31
201906|AC349|1|28|21|1|1|1|13640|31
201906|AC349|1|28|22|1|1|1|11098|31
201906|AC349|1|28|24|2|2|2|20950|25
201906|AC349|1|28|31|1|1|1|22710|30
201906|AC349|1|28|32|1|1|1|16647|31
201906|AC349|1|28|36|1|1|1|6624|8
201906|AC349|1|28|38|1|1|1|25854|31
201906|AC349|1|31|31|1|1|1|24840|30
201906|AC349|2|11|22|2|2|2|21978|27
201906|AC349|2|11|25|1|1|1|276|6
201906|AC349|2|11|31|2|2|2|20439|27
201906|AC349|2|21|24|1|1|1|3992|8
201906|AC349|2|28|22|2|2|2|16036|19
201906|AC349|2|28|24|1|1|1|15888|24
201906|AC349|2|28|31|7|7|7|122241|171
201906|AC349|2|28|32|2|2|2|24971|46.5
201906|AC349|2|28|34|1|1|1|13082|15.5
201906|AC349|2|28|35|2|2|2|30955|45
201906|AC349|2|28|36|1|1|1|6214|13
201906|AC349|2|28|38|3|3|3|138322|186
201906|AC37|1|28|11|1|1|1|149760|180
201906|AC439|2|28|11|1|1|1|13962|26
201906|AC439|2|28|26|1|1|1|19274|23
201906|AC441|1|28|25|1|1|1|8851|15.5
201906|AC441|2|28|31|1|1|1|16647|31
201906|AC441|2|31|31|1|1|1|50700|60
201906|AC443|1|28|25|2|2|2|22385|27.5
201906|AC443|1|28|31|2|2|2|23467|31
201906|AC443|2|28|21|1|1|1|51708|62
201906|AC443|2|28|22|1|1|1|32220|60
201906|AC443|2|28|24|3|3|3|30592|64
201906|AC443|2|28|35|1|1|1|9707|17
201906|AC443|2|28|36|1|1|1|14818|31
201906|AC443|2|28|37|2|2|2|24702|46
201906|AC446|1|28|36|1|1|1|16647|31
201906|AC449|1|28|31|2|2|2|21103|44
201906|AC449|1|31|31|2|2|2|99360|120
201906|AC449|2|28|11|1|1|1|33294|62
201906|AC449|2|28|21|2|2|2|51336|62
201906|AC449|2|28|22|1|1|1|22196|62
201906|AC449|2|28|23|2|2|2|38440|62
201906|AC449|2|28|31|1|1|1|52328|62
201906|AC449|2|28|34|2|2|2|27987|57
201906|AC449|2|28|35|2|2|2|34348|62
201906|AC449|2|28|38|6|6|6|124121|165.5
201906|AC449|2|31|31|2|2|2|71208|86
201906|AC480|2|28|36|1|1|1|26908|62
201906|AC481|2|31|31|1|1|1|29575|35
201906|AC495|2|28|39|1|1|1|11592|14
201906|AC499|2|28|38|1|1|1|51708|62
201906|AC500|2|28|31|1|1|1|10571|31
201906|AC504|2|11|36|1|1|1|9610|15.5
201906|AC504|2|28|32|2|2|2|15988|28
201906|AC509|2|21|36|1|1|1|25350|30
201906|AC509|2|28|11|2|2|2|70556|93
201906|AC509|2|28|21|3|3|3|100354|121
201906|AC509|2|28|22|2|2|2|52700|93
201906|AC509|2|28|24|1|1|1|33480|62
201906|AC509|2|28|25|3|3|3|63575|83
201906|AC509|2|28|31|3|3|3|22193|38.5
201906|AC509|2|28|34|1|1|1|25668|31
201906|AC509|2|28|36|2|2|2|13962|26
201906|AC509|2|28|37|1|1|1|46748|62
201906|AC509|2|28|38|1|1|1|16647|31
201906|AC509|2|28|41|1|1|1|25854|31
